code,mdc,pdc,cc,maincc,ccrow,hiv_ax,trauma,sex,accpdx,ageduse,agemin,agemax,agedmin
P570,15,,0,,0,,N,B,Y,N,0,0,0
S200,09,9H,0,,0,,0,B,Y,N,0,124,0
M8950,08,8R,0,,0,,N,B,Y,N,0,124,0
A880,01,1L,0,,0,,N,B,Y,N,0,124,0
G402,01,1P,0,,0,,N,B,Y,N,0,124,0
Q839,09,9F,0,,0,,N,B,Y,N,0,124,0
B360,09,9D,0,,0,,N,B,Y,N,0,124,0
M1231,08,8J,0,,0,,N,B,Y,N,0,124,0
Z112,23,23D,0,,0,,N,B,Y,N,0,124,0
Q843,09,9D,0,,0,,N,B,Y,N,0,124,0
E560,10,10C,0,,0,E,N,B,Y,N,0,124,0
B968,30,,0,,0,,N,B,N,N,0,124,0
M9398,08,8J,0,,0,,N,B,Y,N,0,124,0
H506,02,2D,0,,0,,N,B,Y,N,0,124,0
D24,09,9B,0,,0,,N,B,Y,N,0,124,0
G561,01,1J,0,,0,,N,B,Y,N,0,124,0
M726,08,8M,0,,0,,N,B,Y,N,0,124,0
Q8581,17,17C,0,,0,,N,B,Y,N,0,124,0
P020,15,,0,,0,,N,B,Y,N,0,0,0
M8951,08,8R,0,,0,,N,B,Y,N,0,124,0
M6649,08,8M,0,,0,,N,B,Y,N,0,124,0
M7609,08,8M,0,,0,,N,B,Y,N,0,124,0
Z702,23,23D,0,,0,,N,B,Y,N,1,124,0
M7298,08,8M,0,,0,,N,B,Y,N,0,124,0
A431,09,9C,0,,0,D,N,B,Y,N,0,124,0
Q8700,08,8R,0,,0,,N,B,Y,N,0,124,0
E46,10,10B,0,,0,E,N,B,Y,N,0,124,0
D1000,03,3H,0,,0,,N,B,Y,N,0,124,0
T147,21,21A,0,,0,,0,B,Y,N,0,124,0
M7988,08,8L,0,,0,,N,B,Y,N,0,124,0
Q871,08,8R,0,,0,,N,B,Y,N,0,124,0
Q872,08,8R,0,,0,,N,B,Y,N,0,124,0
Q874,05,5J,0,,0,,N,B,Y,N,0,124,0
G111,01,1E,0,,0,,N,B,Y,N,0,124,0
R400,01,1M,0,,0,,N,B,Y,N,0,124,0
M8051,08,8E,0,,0,,N,B,Y,N,1,124,0
M2502,08,8J,0,,0,,N,B,Y,N,0,124,0
C028,03,3A,0,,0,,N,B,Y,N,0,124,0
O610,14,14A,0,,0,,N,F,Y,N,9,60,0
K149,03,3H,0,,0,,N,B,Y,N,0,124,0
M6783,08,8M,0,,0,,N,B,Y,N,0,124,0
Q893,06,6J,0,,0,,N,B,Y,N,0,124,0
I7029,05,5F,0,,0,,N,B,Y,N,1,124,0
F422,19,19G,0,,0,,N,B,Y,N,0,124,0
M359,08,8S,0,,0,,N,B,Y,N,0,124,0
S62113,08,8P,0,,0,,0,B,Y,N,0,124,0
M6625,08,8M,0,,0,,N,B,Y,N,0,124,0
M6640,08,8M,0,,0,,N,B,Y,N,0,124,0
M0680,08,8F,0,,0,,N,B,Y,N,16,124,0
Q412,06,6J,0,,0,,N,B,Y,N,0,124,0
A071,06,6G,0,,0,,N,B,Y,N,0,124,0
K295,06,6M,0,,0,,N,B,Y,N,0,124,0
M2314,08,8Q,0,,0,,N,B,Y,N,0,124,0
Q917,19,19K,0,,0,,N,B,Y,N,0,124,0
Q920,23,23D,0,,0,,N,B,Y,N,0,124,0
M036,08,8J,0,,0,,N,B,N,N,0,124,0
M6120,08,8M,0,,0,,N,B,Y,N,0,124,0
E798,10,10D,0,,0,,N,B,Y,N,0,124,0
H728,03,3G,0,,0,,N,B,Y,N,0,124,0
Q927,23,23D,0,,0,,N,B,Y,N,0,124,0
Q928,23,23D,0,,0,,N,B,Y,N,0,124,0
N710,13,13E,0,,0,,N,F,Y,N,0,124,0
Q639,11,11H,0,,0,,N,B,Y,N,0,124,0
Q932,19,19K,0,,0,,N,B,Y,N,0,124,0
R432,01,1U,0,,0,,N,B,Y,N,0,124,0
M151,08,8J,0,,0,,N,B,Y,N,16,124,0
Q104,02,2D,0,,0,,N,B,Y,N,0,124,0
N815,13,13F,0,,0,,N,F,Y,N,1,124,0
M5498,08,8H,0,,0,,N,B,Y,N,0,124,0
M513,08,8H,0,,0,,N,B,Y,N,1,124,0
Z232,23,23D,0,,0,,N,B,Y,N,0,124,0
Q951,23,23D,0,,0,,N,B,Y,N,0,124,0
M2326,08,8Q,0,,0,,N,B,Y,N,0,124,0
Q955,23,23D,0,,0,,N,B,Y,N,0,124,0
M4884,08,8H,0,,0,,N,B,Y,N,0,124,0
A238,18,18H,0,,0,,N,B,Y,N,0,124,0
Q960,13,13F,0,,0,,N,B,Y,N,0,124,0
Z231,23,23D,0,,0,,N,B,Y,N,0,124,0
B3709,03,3H,0,,0,D,N,B,Y,N,0,124,0
H3601,02,2D,0,,0,,N,B,N,N,0,124,0
Q930,23,23D,0,,0,,N,B,Y,N,0,124,0
Q963,13,13F,0,,0,,N,B,Y,N,0,124,0
Q964,12,12E,0,,0,,N,B,Y,N,0,124,0
H532,02,2B,0,,0,,N,B,Y,N,0,124,0
S3651,06,6J,0,,0,,3,B,Y,N,0,124,0
M4987,08,8H,0,,0,,N,B,N,N,0,124,0
D191,06,6J,0,,0,,N,B,Y,N,0,124,0
Q972,13,13F,0,,0,,N,B,Y,N,0,124,0
Q973,13,13F,0,,0,,N,B,Y,N,0,124,0
Z827,23,23D,0,,0,,N,B,Y,N,0,124,0
Q980,12,12E,0,,0,,N,B,Y,N,0,124,0
M2355,08,8R,0,,0,,N,B,Y,N,0,124,0
Q324,03,3G,0,,0,,N,B,Y,N,0,124,0
M7910,08,8L,0,,0,,N,B,Y,N,0,124,0
M9951,30,,0,,0,,N,B,N,N,0,124,0
Q610,11,11H,0,,0,,N,B,Y,N,0,124,0
Q987,12,12E,0,,0,,N,B,Y,N,0,124,0
M904,08,8J,0,,0,,N,B,N,N,0,124,0
M4057,08,8H,0,,0,,N,B,Y,N,0,124,0
Q793,06,6J,0,,0,,N,B,Y,N,0,124,0
R000,05,5M,0,,0,,N,B,Y,N,0,124,0
R897,23,23B,0,,0,,N,B,Y,N,0,124,0
M8032,08,8E,0,,0,,N,B,Y,N,0,124,0
R010,05,5K,0,,0,,N,B,Y,N,0,124,0
M6210,08,8M,0,,0,,N,B,Y,N,0,124,0
Q678,04,4Q,0,,0,,N,B,Y,N,0,124,0
M8935,08,8R,0,,0,,N,B,Y,N,0,124,0
Z135,23,23D,0,,0,,N,B,Y,N,0,124,0
K034,03,3H,0,,0,,N,B,Y,Y,0,124,28
R041,30,,0,,0,,N,B,N,N,0,124,0
S801,09,9H,0,,0,,0,B,Y,N,0,124,0
Z204,23,23D,0,,0,,N,B,Y,N,0,124,0
O359,14,14B,0,,0,,N,F,Y,N,9,60,0
F3211,19,19C,0,,0,,N,B,Y,N,0,124,0
Z269,23,23D,0,,0,,N,B,Y,N,0,124,0
R064,04,4H,0,,0,E,N,B,Y,N,0,124,0
Z320,30,,0,,0,,N,F,N,N,9,60,0
R066,04,4H,0,,0,,N,B,Y,N,0,124,0
A201,18,18H,0,,0,,N,B,Y,N,0,124,0
Q938,19,19K,0,,0,,N,B,Y,N,0,124,0
Z090,23,23C,0,,0,,N,B,Y,N,0,124,0
F228,19,19B,0,,0,,N,B,Y,N,0,124,0
Z302,13,13F,0,,0,,N,B,Y,N,1,124,0
P598,15,,0,,0,,N,B,Y,N,0,0,0
R091,04,4C,0,,0,,N,B,Y,N,0,124,0
B749,18,18H,0,,0,,N,B,Y,N,0,124,0
R098,04,4H,0,,0,,N,B,Y,N,0,124,0
R100,06,6K,0,,0,,N,B,Y,N,0,124,0
M650,08,8M,0,,0,,N,B,Y,N,0,124,0
M6613,08,8M,0,,0,,N,B,Y,N,0,124,0
D105,03,3G,0,,0,,N,B,Y,N,0,124,0
T281,06,6J,0,,0,,N,B,Y,N,0,124,0
H610,03,3G,0,,0,,N,B,Y,N,0,124,0
L208,09,9D,0,,0,,N,B,Y,N,0,124,0
L678,09,9D,0,,0,,N,B,Y,N,0,124,0
O95,30,,0,,0,,N,F,N,N,9,60,0
D163,08,8R,0,,0,,N,B,Y,N,0,124,0
L573,09,9D,0,,0,,N,B,Y,N,0,124,0
R15,06,6H,0,,0,,N,B,Y,N,0,124,0
Q656,08,8R,0,,0,,N,B,Y,N,0,124,0
M432,08,8H,0,,0,,N,B,Y,N,0,124,0
M4638,08,8H,0,,0,,N,B,Y,N,0,124,0
Q833,09,9F,0,,0,,N,B,Y,N,0,124,0
R171,07,7D,0,,0,,N,B,Y,N,0,124,0
P374,15,,0,,0,,N,B,Y,N,0,0,0
D127,06,6J,0,,0,,N,B,Y,N,0,124,0
H191,02,2A,0,,0,,N,B,N,N,0,124,0
D223,09,9D,0,,0,,N,B,Y,N,0,124,0
M1248,08,8J,0,,0,,N,B,Y,N,0,124,0
M1383,08,8J,0,,0,,N,B,Y,N,0,124,0
M8359,08,8J,0,,0,E,N,B,Y,N,16,124,0
T594,21,21C,0,,0,,N,B,Y,N,0,124,0
Z122,23,23D,0,,0,,N,B,Y,N,0,124,0
H215,02,2D,0,,0,,N,B,Y,N,0,124,0
B961,30,,0,,0,,N,B,N,N,0,124,0
J60,04,4P,0,,0,,N,B,Y,N,1,124,0
C519,13,13A,0,,0,,N,F,Y,N,0,124,0
G520,01,1J,0,,0,,N,B,Y,N,0,124,0
B691,02,2D,0,,0,,N,B,Y,N,0,124,0
S0321,03,3H,0,,0,,0,B,Y,N,0,124,0
K319,06,6H,0,,0,,N,B,Y,N,0,124,0
M8643,08,8D,0,,0,,N,B,Y,N,0,124,0
R227,09,9D,0,,0,,N,B,Y,N,0,124,0
K1480,03,3H,0,,0,,N,B,Y,N,0,124,0
T940,30,,0,,0,,N,B,N,N,0,124,0
D1801,01,1U,0,,0,,N,B,Y,N,0,124,0
T283,13,13F,0,,0,,N,B,Y,N,0,124,0
M6190,08,8M,0,,0,,N,B,Y,N,0,124,0
R251,01,1U,0,,0,,N,B,Y,N,0,124,0
M7793,08,8M,0,,0,,N,B,Y,N,0,124,0
T464,21,21C,0,,0,,N,B,Y,N,0,124,0
M773,08,8R,0,,0,,N,B,Y,N,0,124,0
M6807,08,8M,0,,0,,N,B,N,N,0,124,0
S923,08,8P,0,,0,,0,B,Y,N,0,124,0
R263,01,1U,0,,0,,N,B,Y,N,0,124,0
Z564,23,23D,0,,0,,N,B,Y,N,0,124,0
I271,05,5R,0,,0,,N,B,Y,Y,0,124,28
R278,01,1U,0,,0,,N,B,Y,N,0,124,0
Q731,08,8R,0,,0,,N,B,Y,N,0,124,0
K590,06,6H,0,,0,,N,B,Y,N,0,124,0
Z810,23,23D,0,,0,,N,B,Y,N,0,124,0
M8013,08,8E,0,,0,,N,F,Y,N,1,124,0
Q271,05,5F,0,,0,,N,B,Y,N,0,124,0
C051,03,3A,0,,0,,N,B,Y,N,0,124,0
Z513,23,23D,0,,0,,N,B,Y,N,0,124,0
Q268,05,5J,0,,0,,N,B,Y,N,0,124,0
Q240,05,5J,0,,0,,N,B,Y,N,0,124,0
N889,13,13F,0,,0,,N,F,Y,N,0,124,0
L231,09,9D,0,,0,,N,B,Y,N,0,124,0
R36,11,11F,0,,0,,N,B,Y,N,0,124,0
T602,21,21C,0,,0,,N,B,Y,N,0,124,0
M8383,08,8J,0,,0,,N,B,Y,N,16,124,0
O800,14,14A,0,,0,,N,F,Y,N,9,60,0
R401,01,1M,0,,0,,N,B,Y,N,0,124,0
M6653,08,8M,0,,0,,N,B,Y,N,0,124,0
M8346,08,8J,0,,0,,N,B,Y,N,1,124,0
R878,23,23B,0,,0,,N,F,Y,N,0,124,0
O050,14,14K,0,,0,,N,F,Y,N,9,60,0
S4082,09,9H,0,,0,,0,B,Y,N,0,124,0
P129,15,,0,,0,,N,B,Y,N,0,0,0
R431,01,1U,0,,0,,N,B,Y,N,0,124,0
T003,09,9H,0,,0,,0,B,Y,N,0,124,0
O994,14,14B,0,,0,,N,F,Y,N,9,60,0
M4301,08,8H,0,,0,,N,B,Y,N,0,124,0
A818,01,1D,0,,0,B,N,B,Y,N,0,124,0
M0636,08,8F,0,,0,,N,B,Y,N,0,124,0
C004,03,3A,0,,0,,N,B,Y,N,0,124,0
M1038,08,8J,0,,0,,N,B,Y,N,0,124,0
T284,22,22C,0,,0,,N,B,Y,N,0,124,0
H340,02,2B,0,,0,,N,B,Y,N,0,124,0
D120,06,6J,0,,0,,N,B,Y,N,0,124,0
E222,10,10E,0,,0,,N,B,Y,N,0,124,0
M0597,08,8F,0,,0,,N,B,Y,N,16,124,0
M0204,08,8J,0,,0,,N,B,Y,N,0,124,0
D250,13,13F,0,,0,,N,F,Y,N,0,124,0
F928,19,19J,0,,0,,N,B,Y,N,0,124,0
R464,23,23B,0,,0,,N,B,Y,N,0,124,0
R465,19,19L,0,,0,,N,B,Y,N,0,124,0
M531,01,1J,0,,0,,N,B,Y,N,0,124,0
M2542,08,8R,0,,0,,N,B,Y,N,0,124,0
M8481,08,8R,0,,0,,N,B,Y,N,0,124,0
G948,01,1H,0,,0,,N,B,N,N,0,124,0
M8548,08,8J,0,,0,,N,B,Y,N,0,124,0
C130,03,3A,0,,0,,N,B,Y,N,0,124,0
E805,07,7D,0,,0,,N,B,Y,N,0,124,0
R488,19,19L,0,,0,,N,B,Y,N,0,124,0
R443,19,19L,0,,0,,N,B,Y,N,0,124,0
R491,03,3G,0,,0,,N,B,Y,N,0,124,0
M8381,08,8J,0,,0,,N,B,Y,N,16,124,0
D1036,03,3H,0,,0,,N,B,Y,N,0,124,0
R748,23,23B,0,,0,,N,B,Y,N,0,124,0
M7942,09,9C,0,,0,,N,B,Y,N,0,124,0
Q445,07,7E,0,,0,,N,B,Y,N,0,124,0
L82,09,9D,0,,0,,N,B,Y,N,0,124,0
O210,14,14B,0,,0,,N,F,Y,N,9,60,0
T568,21,21C,0,,0,,N,B,Y,N,0,124,0
M4789,08,8H,0,,0,,N,B,Y,N,0,124,0
M8668,08,8D,0,,0,,N,B,Y,N,0,124,0
M1905,08,8J,0,,0,,N,B,Y,N,0,124,0
K136,03,3H,0,,0,,N,B,Y,N,0,124,0
S331,08,8H,0,,0,,0,B,Y,N,0,124,0
Z587,30,,0,,0,,N,B,N,N,0,124,0
M6297,08,8M,0,,0,,N,B,Y,N,0,124,0
M853,08,8J,0,,0,,N,B,Y,N,0,124,0
J662,04,4P,0,,0,,N,B,Y,N,1,124,0
N081,11,11H,0,,0,,N,B,N,N,0,124,0
Z013,30,,0,,0,,N,B,N,N,0,124,0
C261,17,17B,0,,0,,N,B,Y,N,0,124,0
Z880,30,,0,,0,,N,B,N,N,0,124,0
S52300,08,8P,0,,0,,0,B,Y,N,0,124,0
M9054,08,8J,0,,0,,N,B,N,N,0,124,0
G472,19,19F,0,,0,,N,B,Y,N,0,124,0
N062,11,11H,0,,0,,N,B,Y,N,0,124,0
K283,06,6C,0,,0,,N,B,Y,N,0,124,0
K1026,03,3H,0,,0,,N,B,Y,N,0,124,0
M1304,08,8K,0,,0,,N,B,Y,N,0,124,0
R628,10,10C,0,,0,E,N,B,Y,N,0,19,0
R629,10,10C,0,,0,E,N,B,Y,N,0,19,0
S469,08,8Q,0,,0,,0,B,Y,N,0,124,0
A960,18,18F,0,,0,,N,B,Y,N,0,124,0
R632,10,10C,0,,0,,N,B,Y,N,0,124,0
M8738,08,8J,0,,0,,N,B,Y,N,0,124,0
R634,10,10C,0,,0,E,N,B,Y,N,0,124,0
C749,10,10E,0,,0,,N,B,Y,N,0,124,0
A771,18,18H,0,,0,,N,B,Y,N,0,124,0
O040,14,14K,0,,0,,N,F,Y,N,9,60,0
M8791,08,8J,0,,0,,N,B,Y,N,0,124,0
O044,14,14H,0,,0,,N,F,Y,N,9,60,0
M180,08,8J,0,,0,,N,B,Y,N,0,124,0
H400,02,2D,0,,0,,N,B,Y,Y,0,124,28
M6616,08,8M,0,,0,,N,B,Y,N,0,124,0
O720,14,14A,0,,0,,N,F,Y,N,9,60,0
G619,01,1J,0,,0,E,N,B,Y,N,0,124,0
R680,23,23B,0,,0,,N,B,Y,N,0,124,0
N892,13,13F,0,,0,,N,F,Y,N,0,124,0
C754,01,1C,0,,0,,N,B,Y,N,0,124,0
M0222,08,8J,0,,0,,N,B,Y,N,0,124,0
M0292,08,8J,0,,0,,N,B,Y,N,0,124,0
C024,03,3A,0,,0,,N,B,Y,N,0,124,0
M172,08,8J,0,,0,,N,B,Y,N,0,124,0
B3708,03,3H,0,,0,D,N,B,Y,N,0,124,0
M2171,08,8R,0,,0,,N,B,Y,N,0,124,0
M4384,08,8H,0,,0,,N,B,Y,N,0,124,0
M463,08,8H,0,,0,,N,B,Y,N,0,124,0
N604,09,9F,0,,0,,N,B,Y,N,0,124,0
E660,10,10C,0,,0,,N,B,Y,N,0,124,0
M8594,08,8R,0,,0,,N,B,Y,N,0,124,0
R761,23,23D,0,,0,,N,B,Y,N,0,124,0
F803,19,19J,0,,0,,N,B,Y,Y,0,124,28
M8483,08,8R,0,,0,,N,B,Y,N,0,124,0
D369,17,17C,0,,0,,N,B,Y,N,0,124,0
B883,09,9D,0,,0,,N,B,Y,N,0,124,0
R771,23,23B,0,,0,,N,B,Y,N,0,124,0
S772,21,21A,0,,0,,0,B,Y,N,0,124,0
S258,21,21A,0,,0,,0,B,Y,N,0,124,0
Z111,23,23D,0,,0,,N,B,Y,N,0,124,0
P941,15,,0,,0,,N,B,Y,N,0,0,0
I129,11,11H,0,,0,,N,B,Y,N,0,124,0
S807,09,9H,0,,0,,0,B,Y,N,0,124,0
R783,23,23B,0,,0,,N,B,Y,N,0,124,0
M2445,08,8R,0,,0,,N,B,Y,N,0,124,0
Z830,23,23D,0,,0,,N,B,Y,N,0,124,0
R786,23,23B,0,,0,,N,B,Y,N,0,124,0
R787,23,23B,0,,0,,N,B,Y,N,0,124,0
M6641,08,8M,0,,0,,N,B,Y,N,0,124,0
M6144,08,8M,0,,0,,N,B,Y,N,0,124,0
M1981,08,8J,0,,0,,N,B,Y,N,0,124,0
R81,10,10A,0,,0,,N,B,Y,N,0,124,0
K591,06,6H,0,,0,,N,B,Y,N,0,124,0
M7229,08,8M,0,,0,,N,B,Y,N,0,124,0
M6159,08,8M,0,,0,,N,B,Y,N,0,124,0
G558,01,1J,0,,0,,N,B,N,N,0,124,0
M8540,08,8J,0,,0,,N,B,Y,N,0,124,0
M5438,08,8H,0,,0,,N,B,Y,N,0,124,0
Q6740,08,8R,0,,0,,N,B,Y,N,0,124,0
S42407,08,8Q,0,,0,,0,B,Y,N,0,124,0
T509,21,21C,0,,0,,N,B,Y,N,0,124,0
K458,06,6J,0,,0,,N,B,Y,N,0,124,0
T350,21,21E,0,,0,,N,B,Y,N,0,124,0
Z258,23,23D,0,,0,,N,B,Y,N,0,124,0
M8518,08,8R,0,,0,,N,B,Y,N,0,124,0
M8932,08,8R,0,,0,,N,B,Y,N,0,124,0
O072,14,14K,0,,0,,N,F,Y,N,9,60,0
R836,01,1U,0,,0,,N,B,Y,N,0,124,0
M4100,08,8H,0,,0,,N,B,Y,N,0,124,0
Z371,30,,0,,0,,N,F,N,N,9,60,0
M8655,08,8D,0,,0,,N,B,Y,N,0,124,0
R599,16,16C,0,,0,E,N,B,Y,N,0,124,0
M7227,08,8M,0,,0,,N,B,Y,N,0,124,0
M435,08,8H,0,,0,,N,B,Y,N,0,124,0
Z936,30,,0,,0,,N,B,N,N,0,124,0
S970,21,21A,0,,0,,0,B,Y,N,0,124,0
M7318,08,8M,0,,0,,N,B,N,N,0,124,0
M2450,08,8R,0,,0,,N,B,Y,N,0,124,0
H151,02,2D,0,,0,,N,B,Y,N,0,124,0
Z848,23,23D,0,,0,,N,B,Y,N,0,124,0
M6610,08,8M,0,,0,,N,B,Y,N,0,124,0
M8650,08,8D,0,,0,,N,B,Y,N,0,124,0
R854,23,23B,0,,0,,N,B,Y,N,0,124,0
A302,18,18H,0,,0,,N,B,Y,N,0,124,0
H219,02,2D,0,,0,,N,B,Y,N,0,124,0
M7104,08,8M,0,,0,,N,B,Y,N,0,124,0
R253,01,1U,0,,0,,N,B,Y,N,0,124,0
R856,23,23B,0,,0,,N,B,Y,N,0,124,0
M4636,08,8H,0,,0,,N,B,Y,N,0,124,0
I341,05,5K,0,,0,,N,B,Y,N,0,124,0
R863,23,23B,0,,0,,N,M,Y,N,0,124,0
F525,13,13F,0,,0,,N,F,Y,N,0,124,0
M802,08,8E,0,,0,,N,B,Y,N,0,124,0
F630,19,19H,0,,0,,N,B,Y,N,0,124,0
B363,09,9D,0,,0,,N,B,Y,N,0,124,0
B361,09,9D,0,,0,,N,B,Y,N,0,124,0
R870,23,23B,0,,0,,N,F,Y,N,0,124,0
M8044,08,8E,0,,0,,N,B,Y,N,0,124,0
M8328,08,8J,0,,0,,N,B,Y,N,16,124,0
S42012,08,8Q,0,,0,,0,B,Y,N,0,124,0
R875,18,18H,0,,0,,N,F,Y,N,0,124,0
H441,02,2A,0,,0,,N,B,Y,N,0,124,0
M7194,08,8M,0,,0,,N,B,Y,N,0,124,0
M0768,08,8J,0,,0,,N,B,N,N,16,124,0
J632,04,4P,0,,0,,N,B,Y,N,1,124,0
R8763,23,23B,0,,0,,N,F,Y,N,0,124,0
K1342,03,3H,0,,0,,N,B,Y,N,0,124,0
M1029,08,8J,0,,0,,N,B,Y,N,0,124,0
R891,23,23B,0,,0,,N,B,Y,N,0,124,0
O990,14,14B,0,,0,,N,F,Y,N,9,60,0
K0880,03,3H,0,,0,,N,B,Y,Y,0,124,28
E237,10,10E,0,,0,,N,B,Y,N,0,124,0
Z990,30,,0,,0,,N,B,N,N,0,124,0
R896,23,23B,0,,0,,N,B,Y,N,0,124,0
I359,05,5K,0,,0,,N,B,Y,N,0,124,0
M0312,08,8J,0,,0,,N,B,N,N,0,124,0
M7080,08,8M,0,,0,,N,B,Y,N,0,124,0
R908,01,1U,0,,0,,N,B,Y,N,0,124,0
M110,08,8J,0,,0,,N,B,Y,N,0,124,0
M4327,08,8H,0,,0,,N,B,Y,N,0,124,0
G552,08,8H,0,,0,,N,B,N,N,0,124,0
M0836,08,8F,0,,0,,N,B,Y,N,0,124,0
R933,06,6H,0,,0,,N,B,Y,N,0,124,0
M0832,08,8F,0,,0,,N,B,Y,N,0,124,0
Q174,03,3G,0,,0,,N,B,Y,N,0,124,0
R937,08,8R,0,,0,,N,B,Y,N,0,124,0
R938,23,23B,0,,0,,N,B,Y,N,0,124,0
K627,06,6J,0,,0,,N,B,Y,N,0,124,0
M9047,08,8J,0,,0,,N,B,N,N,0,124,0
R942,04,4Q,0,,0,,N,B,Y,N,0,124,0
Q517,13,13F,0,,0,,N,F,Y,N,0,124,0
R946,10,10E,0,,0,,N,B,Y,N,0,124,0
C07,03,3A,0,,0,,N,B,Y,N,0,124,0
R95,01,1U,0,,0,,N,B,Y,N,0,2,0
M218,08,8R,0,,0,,N,B,Y,N,0,124,0
E078,10,10E,0,,0,,N,B,Y,N,0,124,0
M6648,08,8M,0,,0,,N,B,Y,N,0,124,0
H669,03,3D,0,,0,,N,B,Y,N,0,124,0
O716,14,14A,0,,0,,N,F,Y,N,9,60,0
T910,30,,0,,0,,N,B,N,N,0,124,0
S001,02,2C,0,,0,,0,B,Y,N,0,124,0
S5301,08,8Q,0,,0,,0,B,Y,N,0,124,0
L443,09,9D,0,,0,,N,B,Y,N,0,124,0
S02503,03,3H,0,,0,,0,B,Y,N,0,124,0
S498,21,21A,0,,0,,0,B,Y,N,0,124,0
M1397,08,8K,0,,0,E,N,B,Y,N,0,124,0
M248,08,8R,0,,0,,N,B,Y,N,0,124,0
B383,09,9C,0,,0,D,N,B,Y,N,0,124,0
S007,09,9H,0,,0,,0,B,Y,N,0,124,0
O343,14,14B,0,,0,,N,F,Y,N,9,60,0
R002,05,5M,0,,0,,N,B,Y,N,0,124,0
L255,09,9D,0,,0,,N,B,Y,N,0,124,0
S5302,08,8Q,0,,0,,0,B,Y,N,0,124,0
D1037,03,3H,0,,0,,N,B,Y,N,0,124,0
E854,08,8S,0,,0,,N,B,Y,N,0,124,0
S047,01,1J,0,,0,,0,B,Y,N,0,124,0
S015,03,3H,0,,0,,0,B,Y,N,0,124,0
M1117,08,8J,0,,0,,N,B,Y,N,0,124,0
T237,22,22B,0,,0,,N,B,Y,N,0,124,0
B278,18,18F,0,,0,,N,B,Y,N,0,124,0
M913,08,8J,0,,0,,N,B,Y,N,0,124,0
M1389,08,8J,0,,0,,N,B,Y,N,0,124,0
A969,18,18F,0,,0,,N,B,Y,N,0,124,0
M7249,08,8M,0,,0,,N,B,Y,N,0,124,0
G935,01,1M,0,,0,,N,B,Y,N,0,124,0
C630,12,12A,0,,0,,N,M,Y,N,0,124,0
M6116,08,8M,0,,0,,N,B,Y,N,0,124,0
T604,21,21C,0,,0,,N,B,Y,N,0,124,0
M2537,08,8R,0,,0,,N,B,Y,N,0,124,0
G512,01,1J,0,,0,,N,B,Y,N,0,124,0
M5440,08,8H,0,,0,,N,B,Y,N,0,124,0
S7309,08,8C,0,,0,,0,B,Y,N,0,124,0
D233,09,9D,0,,0,,N,B,Y,N,0,124,0
M084,08,8F,0,,0,,N,B,Y,N,0,124,0
S442,01,1J,0,,0,,7,B,Y,N,0,124,0
D749,16,16A,0,,0,,N,B,Y,N,0,124,0
M2439,08,8R,0,,0,,N,B,Y,N,0,124,0
L572,09,9D,0,,0,,N,B,Y,N,0,124,0
M799,08,8L,0,,0,,N,B,Y,N,0,124,0
R508,18,18E,0,,0,,N,B,Y,N,0,124,0
T656,21,21C,0,,0,,N,B,Y,N,0,124,0
T324,22,22A,0,,0,,N,B,Y,N,0,124,0
H901,03,3G,0,,0,,N,B,Y,N,0,124,0
M1208,08,8J,0,,0,,N,B,Y,N,0,124,0
L930,09,9C,0,,0,,N,B,Y,N,0,124,0
S02512,03,3H,0,,0,,0,B,Y,N,0,124,0
S4301,08,8Q,0,,0,,0,B,Y,N,0,124,0
M1205,08,8J,0,,0,,N,B,Y,N,0,124,0
M2498,08,8R,0,,0,,N,B,Y,N,0,124,0
Q041,01,1U,0,,0,,N,B,Y,N,0,124,0
H538,02,2D,0,,0,,N,B,Y,N,0,124,0
C472,08,8E,0,,0,,N,B,Y,N,0,124,0
M7381,08,8M,0,,0,,N,B,N,N,0,124,0
Z837,23,23D,0,,0,,N,B,Y,N,0,124,0
T452,21,21C,0,,0,,N,B,Y,N,0,124,0
T271,04,4Q,0,,0,,N,B,Y,N,0,124,0
K109,03,3H,0,,0,,N,B,Y,N,0,124,0
I791,05,5F,0,,0,,N,B,N,N,0,124,0
M4028,08,8H,0,,0,,N,B,Y,N,0,124,0
K836,07,7E,0,,0,,N,B,Y,N,0,124,0
P582,15,,0,,0,,N,B,Y,N,0,0,0
M4328,08,8H,0,,0,,N,B,Y,N,0,124,0
G22,01,1D,0,,0,,N,B,N,N,0,124,0
F1206,20,20F,0,,0,,N,B,Y,N,0,124,0
M7979,08,8L,0,,0,,N,B,Y,N,0,124,0
K0360,03,3H,0,,0,,N,B,Y,Y,0,124,28
E790,10,10D,0,,0,,N,B,Y,N,0,124,0
M7799,08,8M,0,,0,,N,B,Y,N,0,124,0
L439,09,9C,0,,0,,N,B,Y,N,0,124,0
D121,06,6J,0,,0,,N,B,Y,N,0,124,0
M4015,08,8H,0,,0,,N,B,Y,N,0,124,0
O065,14,14K,0,,0,,N,F,Y,N,9,60,0
P004,15,,0,,0,,N,B,Y,N,0,0,0
S0322,03,3H,0,,0,,0,B,Y,N,0,124,0
L415,09,9B,0,,0,,N,B,Y,N,0,124,0
S32601,08,8B,0,,0,,0,B,Y,N,0,124,0
E800,10,10D,0,,0,,N,B,Y,N,0,124,0
M7230,08,8M,0,,0,,N,B,Y,N,0,124,0
